time_points	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230
CNAG_05411	409.24	70.637	19.2842	57.5272	140.57	124.89	254.171	703.124	616.226	484.158	442.79	566.081	577.181	649.85	687.273	693.186	684.071	716.638	753.831	796.257	740.761	792.065	841.893	795.208
CNAG_05412	50.9072	38.185	26.5778	7.34914	6.3293	8.8721	11.4344	10.831	7.95902	6.23245	7.39297	13.8417	16.1419	29.9379	18.7793	18.4277	15.0139	17.3944	25.0218	32.2966	31.4108	39.6307	39.1961	31.7414
CNAG_05413	348.495	319.557	421.09	523.179	320.936	361.377	288.087	167.068	188.905	213.423	289.962	309.172	270.889	196.425	202.563	224.975	252.265	282.096	236.738	273.805	278.174	248.137	244.017	278.326
CNAG_05414	40.5708	139.237	220.975	364.968	261.31	312.037	255.572	202.465	153.322	189.623	244.267	209.652	256.567	199.668	194.208	208.525	250.492	232.947	239.247	282.574	234.281	180.098	223.601	204.452
CNAG_05415	339.157	709.547	2292.85	6442.41	6882.53	2877.63	1287.38	799.274	834.075	1658.23	2628.31	2571.49	2150.43	1602.75	1503.76	1478.75	1954.3	2215.48	2217.41	2089.46	1744.82	1647.74	1589.31	1684.43
CNAG_05416	1077.21	1315.9	1011.04	1280.94	1661.59	1836.88	2048.13	2568.94	2332.64	2252.39	2099.08	2023.68	1895.34	1980.67	1924.36	1984.25	1759.33	1759.02	1798.1	1769.68	1865.27	2007.81	1910.18	1773.92
CNAG_05419	1383.15	812.326	202.484	117.611	275.65	670.869	850.049	1764.16	1388.3	979.299	700.312	746.161	718.356	920.542	1075.38	1022.45	822.318	758.449	717.759	850.391	899.434	1092.96	1230.13	1111.6
CNAG_05420	3210.96	4971.94	4362.35	2756.19	2132.72	1255.53	1166.45	789.955	733.114	1170.58	1401.55	1288.82	1244.84	1220.47	1173.42	1113.04	1259.59	1374.93	1253.3	1166.33	1052.93	1052.65	1097.56	1083.13
CNAG_05421	652.226	267.737	465.575	594.447	616.094	428.826	396.549	343.09	411.159	463.108	537.276	685.596	582.641	520.634	460.877	547.46	508.957	520.219	569.767	515.746	500.165	501.485	500.143	489.358
CNAG_05422	253.808	110.513	77.1366	124.003	197.677	254.201	295.303	499.811	532.149	457.616	398.326	359.352	422.746	424.43	452.791	498.621	381.974	362.694	379.228	392.715	413.929	463.991	557.819	518.889
CNAG_05423	105.261	260.901	647.397	833.505	624.88	452.036	403.932	458.513	385.526	467.684	574.33	580.617	482.804	485.737	420.449	495.471	448.537	435.622	448.599	431.101	452.735	389.002	395.122	427.134
CNAG_05424	2293.12	2485.97	2354.04	3472.08	10677.9	9760.21	10499.1	10075.6	11857	9213.65	5367.21	6478.03	10453.2	9315.77	9881.57	5404.49	9326.09	9120.84	8481.76	9054.1	9298.75	9115.78	9369.29	8765.21
CNAG_05425	8946.22	18108.1	41562.9	39608.1	39534.3	36274.5	37649	34465.8	22803.4	21443	23688.3	24180	21451.6	23507.8	21784.5	18273.3	17779.7	17901.4	17759	18453.7	18078.4	17296.1	17069.4	15970.6
CNAG_05426	87.5538	68.3584	122.592	94.6002	75.7763	54.1558	60.1152	25.4141	22.5574	19.2199	17.6004	34.7239	21.8393	22.6363	26.2781	20.4805	48.1307	38.8948	39.7727	43.3069	39.6682	44.0557	30.1291	43.2407
CNAG_05427	14.2216	9.60834	35.7875	30.0663	7.1447	0.464148	12.6152	0.000195037	0.000186062	0.0081889	5.76602	0.676754	7.18922	10.5877	0.000188656	5.32518	14.6295	25.1278	16.0706	9.12086	3.57041	17.0938	0.0287551	0.000562446
CNAG_05428	262.586	399.343	173.206	525.073	759.475	1016.11	1111.63	1192.6	1127.03	1024.78	861.16	840.649	900.431	983.273	926.293	845.215	806.744	876.422	776.462	794.598	809.342	794.529	883.101	846.82
CNAG_05429	13.9527	172.766	27.2825	12.6229	13.6108	14.701	66.3686	191.432	242.16	175.083	81.175	73.2505	110.091	114.845	191.308	155.603	110.525	109.251	64.7951	102.912	135.894	142.522	170.163	134.726
CNAG_05430	268.459	168.441	123.209	173.084	131.837	115.3	111.845	217.055	210.848	232.478	203.545	169.811	192.978	163.854	198.325	243.766	220.459	206.454	171.56	188.116	157.713	204.648	205.272	207.047
CNAG_05431	2796.8	1624.65	1637.78	2090.15	2250.23	1832.46	2568.08	2557.29	1970.69	1740.77	1403.4	1367.96	1259.66	1251.6	1297.73	1028.75	1150.02	1117.25	1117.34	1066.93	1015.85	1032.03	1115.64	1019.85
CNAG_05432	2.95125	13.6717	15.1518	15.3406	10.9821	14.3679	34.8035	21.1784	13.3294	10.9828	8.33705	7.2678	12.4796	12.2613	13.139	13.3911	16.3849	7.77897	15.7241	7.87399	9.48588	10.3109	14.6341	10.5465
CNAG_05434	5287.66	4652.93	9686.16	5727.15	4427.97	3797.54	3786.2	4183.8	3462.56	4123.12	4812.33	5115.73	4778.12	4750.79	5413.28	5727.45	6094.17	5753.52	5674.55	5585.61	5358.66	5250.13	5026.39	5584.38
CNAG_05435	809.626	1110.82	1860.92	1654.23	1679.16	1455.58	1270.86	665.002	574.187	775.202	883.727	1134.58	1045.17	973.36	862.123	760.929	830.511	899.443	925.872	886.808	842.519	780.817	716.212	805.754
CNAG_05436	58.0413	70.637	93.6659	65.1974	63.696	61.8924	125.504	121.776	95.3561	55.8292	59.2857	60.565	65.5178	53.7611	65.6952	47.2627	71.684	52.508	47.1723	48.2282	63.8141	83.4246	61.119	74.8803
CNAG_05437	4413.91	8621.79	17998.2	14917.3	27858.9	21080.5	19601.4	20714.9	24961.8	24114	17840.2	20454.4	25323.9	23722.4	25311.3	15653.8	28715.5	27527.3	24603.5	24129.4	23515.6	21867	23291.8	23842.2
CNAG_05438	308.094	1397.28	526.995	501.248	458.336	697.846	742.884	604.313	389.578	362.058	345.713	330.684	356.002	247.541	311.803	337.581	262.286	267.919	246.09	291.744	278.468	258.34	251.946	244.982
CNAG_05439	492.859	569.654	316.811	248.006	262.471	236.517	223.586	268.966	258.384	272.739	252.89	288.29	258.171	272.578	281.984	289.09	274.447	274.209	255.285	284.448	293.2	288.705	332.281	329.051
CNAG_05440	638.454	209.633	407.722	626.407	590.835	510.612	552.638	524.166	533.174	629.68	785.535	770.387	781.534	750.77	710.519	818.432	749.61	817.764	799.154	831.69	826.134	803.313	800.573	731.928
CNAG_05441	307.914	367.996	309.924	166.19	176.811	190.098	130.777	113.305	141.496	202.266	282.533	328.666	295.61	260.317	260.759	330.051	341.011	346.164	400.502	371.062	319.071	352.446	338.307	346.98
CNAG_05442	1422.5	1991.51	3022.1	3001.64	2519.29	2299.97	2687.25	2487.41	2002.48	2365.88	2787.35	2726.23	2404.66	2340.97	2082.03	2306.42	2098.29	2045.87	2157.9	2104.32	2068.78	1934.7	1938.59	1887.83
CNAG_05443	21.6425	27.3434	33.0586	74.1461	38.4372	15.4731	11.6012	16.9427	20.5067	14.6437	21.3058	16.1507	19.4994	11.3181	12.1283	11.028	19.4571	20.4198	23.1237	19.685	19.8341	21.5592	27.5466	15.8198
CNAG_05444	1195.26	1462.87	1648.8	1269.43	908.217	848.81	669.704	656.531	553.681	560.122	615.089	623.416	477.344	485.737	564.979	652.225	662.565	625.235	714.984	726.375	689.882	699.267	713.629	805.754
CNAG_05445	679.771	982.083	703.872	483.228	672.103	865.388	860.596	941.381	937.156	925.3	925.412	881.827	861.091	842.258	883.347	844.427	779.308	737.057	682.611	787.399	773.531	753.633	800.573	789.934
CNAG_05446	771.26	1694.15	971.095	864.186	787.414	712.868	575.84	761.364	1062.25	1155.94	937.455	769.58	779.194	730.02	760.043	763.293	947.253	875.134	813.028	781.493	796.814	844.557	944.332	1034.61
CNAG_05447	301.028	148.11	172.18	235.222	160.338	226.57	166.635	190.606	167.13	194.029	214.911	213.189	177.054	141.477	153.626	174.084	141.32	178.916	151.691	164.369	150.912	144.353	151.506	176.127
CNAG_05448	5.9025	1.13931	1.37744	0	1.09821	0	2.1093	1.05892	0	0.915233	0	0.807534	0	1.88636	3.03209	0.787712	4.09623	2.91711	0	3.93699	4.31176	3.74942	0.860831	1.08012
CNAG_05449	2166.71	3194.76	4926.13	2822.88	1874.6	864.013	690.893	650.397	582.015	561.741	644.466	771.668	1070.37	1038.48	1055.14	933.185	1340.62	1440.19	1393.71	1424.03	1521.73	1472.52	1474.88	1455.46
CNAG_05450	407.768	142.271	156.623	196.657	127.435	96.4242	80.0572	53.7851	75.2247	92.6499	134.584	113.388	86.3295	93.337	75.8245	88.4766	78.7248	98.1031	104.705	98.599	102.082	98.4906	106.471	118.084
CNAG_05451	869.742	888.608	885.338	861.788	903.775	730.252	557.638	634.438	648.342	572.088	574.05	613.083	582.081	555.478	521.804	566.932	508.208	564.905	558.042	552.475	547.761	555.383	534.94	546.56
CNAG_05452	347.156	2457.54	1319.94	935.616	943.409	1465.82	1479.95	1330.92	1057.81	1087.23	887.712	858.243	878.81	934.743	950.778	874.58	838.428	726.404	724.859	841.22	850.975	830.027	851.859	893.04
CNAG_05453	227.246	397.618	232.787	141.9	81.2673	80.6812	75.9349	92.1261	66.6468	65.8968	60.212	48.452	49.1384	38.6703	55.5882	57.503	57.3472	51.5357	49.9471	55.1179	62.9518	59.0534	69.7273	84.3722
CNAG_05454	47.22	12.5324	17.9067	23.0109	14.2767	8.84177	6.32791	4.23568	5.12667	9.15233	7.41071	12.113	9.35969	5.65907	4.04278	7.0894	9.21652	7.77897	8.32452	13.7795	6.03647	8.4362	5.16499	10.5465
CNAG_05455	4134.7	3698.19	2559.28	2547.81	2713.67	2984.1	3902.21	6028.44	4996.46	4210.99	4040.69	3543.46	3961.49	4263.16	4752.29	5374.56	4011.23	3911.85	3532.37	3511.8	3876.27	4247.16	4403.15	4198.57
CNAG_05456	345.296	715.485	477.972	400.133	373.39	488.508	421.861	564.405	518.819	430.159	423.337	449.796	444.585	381.987	380.021	367.074	375.829	364.639	365.354	328.739	375.123	367.443	358.967	336.434
CNAG_05457	2979.78	3458.94	3369.22	1636.33	2310.63	4383.31	5379.78	5440.74	4616.06	3925.43	3163.45	3233.36	3558.24	4102.82	3998.31	3667.59	2973.86	2908.36	2989.43	3356.29	3039.79	3081.09	3148.92	2887.64
CNAG_05458	1312.32	1465.15	972.473	348.998	180.106	106.101	104.411	94.244	103.559	87.8623	97.2655	149.394	108.416	106.579	112.187	130.76	145.416	173.082	186.839	176.18	161.26	147.165	150.645	152.925
CNAG_05459	2493.81	7041.77	4451.89	4515.24	5203.25	5650.87	7604	7698.28	4172.24	3143.7	2657.47	2592.18	2449.68	3090.79	3259.36	2704.03	2237.57	2188.49	2232.17	2435.03	2580.74	2768.68	2531.71	2229.53
CNAG_05460	734.861	491.331	245.184	93.3218	121.952	162.593	139.253	140.914	134.165	228.929	337.381	420.725	443.239	489.509	461.012	490.145	445.465	508.867	587.997	574.801	615.144	522.371	498.421	507.288
CNAG_05461	79.6838	60.3833	16.5293	10.2271	26.357	18.7888	9.49187	9.53029	16.4054	18.3047	26.8638	25.8411	26.5191	37.7271	40.4278	37.8102	38.9142	36.9501	50.8721	55.1179	51.7412	39.3689	43.9024	47.4593
CNAG_05462	6552.76	6834.7	6019.41	2786.87	2183.24	2988.52	4300.87	4930.34	6230.96	6739.77	7074.45	7129.71	6881.71	7592.58	8204.82	8197.72	8346.07	8186.39	7890.72	8064.93	7828.44	8212.17	8383.64	7836.06
CNAG_05463	671.901	198.239	61.9848	157.241	482.113	707.342	860.596	677.709	845.901	767.88	635.468	902.015	1274.48	1480.79	1225.97	781.41	950.326	1014.18	1131.21	1275.59	1285.77	1292.61	1201.72	1073.64
CNAG_05464	306.93	273.434	995.889	737.626	957.636	883.072	933.367	699.947	684.924	758.728	611.383	683.173	888.39	826.224	798.449	561.638	932.917	844.991	818.578	928.146	829.583	781.754	738.593	799.426
CNAG_05465	27574.5	55067.3	124807	115484	154465	133873	145255	157196	149242	122630	94050.2	98667.7	103633	117129	107396	78501	94949.6	91158.8	84727	85233	79896.1	80097	81736.8	74041.8
CNAG_05466	26.7496	14.5699	8.83746	10.8468	8.22876	4.74808	5.56833	7.79938	4.36217	4.89883	10.7841	5.9991	9.94386	7.00975	5.36602	9.99141	16.3853	9.35113	11.9172	9.50927	4.61098	13.1464	12.7974	13.4378
CNAG_05467	4.91875	3.41792	4.13232	0	3.29462	1.10522	2.1093	1.05892	2.05067	0.915233	0	0.807534	0.779974	0	1.0107	3.93856	2.04812	0.972371	0	0.984248	1.72471	1.87471	0	1.05465
CNAG_05468	107.229	592.44	331.963	319.595	319.578	477.456	566.348	831.253	662.366	537.242	409.442	340.779	393.887	511.202	580.139	568.728	372.757	289.767	328.356	374.014	470.845	508.046	473.457	446.118
CNAG_05469	549.916	100.259	93.6659	295.306	371.194	344.829	390.221	444.747	616.226	676.357	637.321	643.604	745.655	695.122	787.331	746.751	750.634	782.759	808.403	825.784	864.94	879.239	890.96	808.918
CNAG_05470	486.956	383.947	268.601	286.357	317.382	421.089	399.713	318.735	391.678	350.534	294.576	314.938	290.15	294.272	284.005	286.727	295.953	273.236	267.31	329.723	336.318	294.329	284.074	300.576
CNAG_05471	847.993	691.559	637.755	470.444	471.131	607.872	603.261	552.757	582.39	404.533	387.209	423.955	397.787	435.748	444.706	400.158	439.321	391.866	462.473	447.833	424.278	453.68	421.807	390.221
CNAG_05472	28.4196	38.2251	59.8479	52.3539	22.6931	15.5877	11.3747	9.12434	13.3192	10.9335	12.1197	12.229	12.7192	4.08579	7.70643	12.7307	16.6681	15.8632	21.687	15.0508	16.7554	15.3366	10.2271	10.2196
CNAG_05473	439.845	1352.87	562.755	542.093	672.472	1100.69	1263.7	1273.23	883.849	656.271	600.19	566.773	616.72	558.991	574.454	590.656	524.034	465.461	481.484	502.664	542.912	550.826	482.168	504.451
CNAG_05475	4298.99	2438.12	3387.12	2604.06	2474.26	2212.65	2400.39	2202.56	2257.79	2802.44	3162.52	3688.01	3741.54	3806.67	3825.48	3254.82	3626.19	3461.64	3696.09	3847.43	3761.58	3549.76	3494.98	3564.72
CNAG_05476	60.9925	263.18	146.009	173.86	231.722	460.877	487.249	375.917	252.232	193.114	175.078	156.662	170.034	150.908	177.882	223.71	191.499	143.911	140.592	159.448	173.333	178.097	150.645	151.87
CNAG_05477	3301.47	1879.86	2111.62	2327.93	1583.61	1132.85	941.804	1099.16	1281.67	1416.78	1513.64	1551.27	1393.03	1477.02	1338.16	1647.11	1277	1426.47	1454.02	1479.33	1447.03	1484.77	1463.41	1424.83
CNAG_05478	348.248	266.598	290.64	617.458	502.979	489.613	470.375	432.04	359.893	372.5	399.252	421.533	461.745	444.237	462.898	514.376	435.225	495.909	477.272	491.14	521.723	515.545	542.324	547.364
CNAG_05479	581.419	1085.87	1407.97	1917.62	1924.38	3333.49	3386.51	2627.18	1097.11	520.865	366.836	276.984	235.552	295.215	289.059	308.059	239.666	277.166	266.385	307.122	325.107	333.698	321.951	335.379
CNAG_05480	14618.5	12953.8	9220.36	3206.14	2676.01	3240.37	3823.09	3609.86	2425.94	2543.33	3088.41	3682.35	3936.53	4388.61	4425.83	4278.79	3743.92	3752.34	4242.73	4607.23	4247.09	4309.02	3952.08	3888.5
CNAG_05482	388.581	48.9902	46.833	115.054	98.8386	45.3141	33.7489	75.1834	140.471	148.268	168.594	154.239	146.635	149.022	168.786	211.894	208.908	195.447	202.563	200.787	206.965	204.343	246.198	264.718
CNAG_05483	221.099	264.427	292.59	390.483	325.709	364.784	373.275	372.11	357.583	322.447	471.978	365.64	454.522	402.765	442.518	584.17	430.413	412.446	495.447	442.217	440.077	484.362	453.088	405.636
CNAG_05484	613.121	307.505	280.425	334.36	335.412	438.712	363.927	353.251	372.455	382.282	333.937	359.525	399.55	375.357	365.028	353.207	349.919	326.556	419.325	370.772	352.425	352.696	348.346	383.244
CNAG_05485	479.086	2262.66	1867.81	1938.03	2041.57	2693.42	2709.4	2070.19	1485.71	1366.44	1344.12	1469.71	1399.27	1300.64	1241.13	1261.13	1022.01	1068.64	1038.72	1143.7	1083.98	1166.07	977.904	1001.92
CNAG_05486	1476.61	3440.71	3163.98	2418.7	2152.49	3422.87	3770.38	2961.8	2242.41	1985.14	1989.78	2130.27	2369.56	2440.94	2167.94	2296.18	1926.25	1855.28	2135.7	2313.97	2293.86	2188.72	2151.22	2094.54
CNAG_05487	8.85375	19.3682	31.6811	25.5676	13.1785	12.1574	4.21861	4.23568	5.12667	6.40663	8.33705	4.8452	7.79974	7.54542	12.1283	5.51398	7.1684	10.6961	19.4239	15.748	9.48588	5.62413	3.44333	10.5465
CNAG_05496	8132.66	4234.8	4877.51	4703.16	4379.65	5270.8	6647.47	5856.89	4706.29	4811.38	5378.32	5359.6	5307.72	5618.51	5243.49	5481.69	4301.04	4362.06	4937.36	5208.64	5154.28	5383.23	4923.96	4672.11
CNAG_05497	19113.3	22301.9	32281.7	23132.3	18943	20519.5	25524.7	28768.8	21364.9	20432.6	22199.7	20566.3	17694.5	21066.8	19694.4	20695.5	16538.5	15173.9	15092.4	16263.7	15902.6	16681.2	16936	15817.7
CNAG_05498	1857.32	2362.92	2896.76	2361.17	1496.86	1397	1375.27	1079.04	1001.75	1036.04	1299.65	1409.95	1181.66	1085.6	1007.66	1085.47	999.48	1007.38	1148.78	1104.33	1083.12	1011.41	1064.85	949.187
CNAG_05499	619.763	1633.77	6490.5	12530.7	8567.11	4929.29	3746.12	2017.24	1752.3	2969.01	4723.4	4870.24	3403.03	2798.41	2228.58	2976.76	3222.71	3707.65	3338.13	3050.19	2719.86	2397.75	2604.88	2940.37
CNAG_05500	1512.02	881.824	475.217	614.901	438.185	320.514	221.477	258.377	312.727	345.043	415.926	442.528	423.526	429.146	352.733	448.996	500.764	481.324	543.869	542.321	547.594	473.364	480.344	530.49
CNAG_05501	233.149	195.961	228.655	154.684	140.57	109.417	84.3722	69.8888	59.4694	42.1007	58.3593	66.2178	63.9579	49.9884	56.5989	73.3424	56.3232	80.7068	86.945	72.8344	81.0612	68.5222	72.3098	80.1535
CNAG_05502	2151.46	2566.14	1480.75	1294.46	1751.07	2900.1	3109.03	1931.53	1009.95	805.405	724.156	784.115	1013.04	991.122	874.073	818.995	619.263	700.858	769.556	897.449	804.396	817.278	788.522	727.236
CNAG_05503	170.189	322.004	736.93	813.587	532.101	320.514	247.932	146.068	235.827	245.282	220.709	206.729	200.598	173.703	162.9	152.955	214.32	179.137	197.939	181.287	183.861	183.722	166.14	182.929
CNAG_05504	625.665	489.902	537.202	977.962	1320.04	1162.69	1101.06	904.318	696.202	962.825	1209.8	1337.28	1197.26	1350.63	1311.88	1170.54	1213.51	1253.39	1207.98	1200.78	1271.11	1208.25	1152.65	1131.64
CNAG_05505	475.419	204.301	549.328	579.168	380.068	293.075	283.579	270.481	306.933	365.087	412.805	488.161	422.234	323.451	353.714	444.395	435.319	397.783	494.376	477.709	452.356	433.746	398.753	434.866
CNAG_05507	181.01	595.858	801.67	1468.86	1553.96	1695.41	1791.85	1956.89	1563.64	1372.85	1366.35	1332.43	1368.85	1398.73	1495.83	1378.5	1207.36	1286.45	1131.21	1155.51	1282.32	1203.56	1214.63	1137.97
CNAG_05508	72.7975	168.617	169.425	351.555	175.713	173.52	127.613	117.54	136.37	127.217	171.373	166.352	141.175	118.84	128.358	145.727	128.007	151.69	126.718	148.622	126.766	127.48	133.429	133.941
CNAG_05509	798.805	5677.17	16757.9	10960.8	8428.74	7138.62	8060.7	5970.2	3499.47	3661.85	4410.3	4707.11	4036.37	4381.06	3949.8	3844.82	3443.91	3850.59	3890.33	3984.24	3955.61	3613.5	3592.25	3722.92
CNAG_05510	664.031	602.694	702.494	673.707	692.969	538.243	574.785	536.873	714.658	793.507	591.93	657.332	728.496	813.963	748.925	629.382	711.72	668.991	709.434	683.068	682.121	698.33	667.144	612.753
CNAG_05511	735.845	941.068	438.026	880.805	1416.69	2033.61	2325.51	2385.75	2353.14	2263.37	1821.18	1816.14	2292.34	2487.16	2269.01	2004.73	1803.37	1815.42	1876.72	1947.83	1888.55	1878.46	2026.4	1838.26
CNAG_05512	714.203	1129.05	1179.09	1392.16	1383.74	1877.77	1997.51	1790.64	1633.36	1742.6	1778.57	1856.52	1653.54	1823.16	1693.92	1642.38	1490	1542.18	1511.36	1582.67	1711.77	1542.89	1561.55	1506.04
CNAG_05513	1161.81	2082.65	5629.6	5286.11	2520.38	1340.63	882.744	520.989	599.821	1103.77	1836.93	1527.85	1088.06	942.235	947.021	1208.35	1215.56	1316.59	1444.77	1239.17	1117.61	952.353	990.817	1153.79
CNAG_05514	93.4563	51.2688	157.028	108.662	37.339	13.2627	44.2954	52.946	20.5067	21.0504	27.7902	20.1883	23.3992	16.9772	26.2781	25.9945	25.6014	30.1435	20.3488	16.7322	24.1459	31.8701	20.66	26.3663
CNAG_05515	2116.05	2622.69	2005.55	1803.8	1059.77	532.717	1042	1801.22	993.549	990.282	1019.9	910.898	870.451	966.757	1002.61	1038.2	952.374	999.598	1010.97	1121.06	1047.76	1262.62	1294.69	1365.77
CNAG_05516	170.189	193.682	300.282	715.894	509.568	393.459	227.805	145.072	177.383	266.333	329.776	283.444	292.49	235.794	222.353	253.643	264.207	294.628	327.431	275.59	253.532	254.023	261.693	317.45
CNAG_05517	553.851	331.538	305.792	400.133	569.969	790.233	872.197	597.231	511.642	520.767	482.622	584.654	692.617	667.77	561.946	526.191	562.208	636.903	655.787	607.281	624.343	636.464	629.268	610.643
CNAG_05518	641.405	211.911	282.375	623.85	500.782	303.936	237.297	247.788	515.743	542.733	460.39	531.357	595.12	532.896	510.401	518.314	606.242	632.041	675.211	606.297	563.979	571.787	639.598	633.846
CNAG_05519	101.326	96.8411	53.7202	97.157	105.428	144.784	138.159	206.49	236.852	165.657	120.424	97.7116	140.395	132.045	133.412	177.235	102.406	91.4029	108.219	109.252	126.766	156.538	133.429	149.761
CNAG_05520	291.19	323.563	287.885	311.925	302.007	234.307	256.28	335.678	338.36	280.976	226.953	180.888	174.714	164.113	279.963	233.95	226.317	193.502	211.813	211.613	220.762	251.211	222.955	255.226
CNAG_05521	4491.8	3168.41	807.18	279.966	253.686	238.728	164.526	162.015	263.511	423.753	804.062	1018.3	1064.66	1038.44	1014.74	1145.33	1132.61	1369.1	1560.38	1531.49	1577.24	1397.6	1463.41	1477.57
CNAG_05522	33509.5	27917.6	20346.2	10044.2	5056.14	4134.63	4637.3	6925.34	9083.44	11493.5	12337.9	10070.8	7975.23	8847.95	9086.15	11266.6	10549.8	9990.14	9666.62	8614.14	8435.54	8821.45	10037.3	10558.1
CNAG_05523	274.466	216.468	136.367	121.446	97.7404	123.785	85.4268	110.128	131.243	132.709	120.424	98.5191	88.1371	80.1701	85.9091	90.5868	103.43	91.4029	87.8699	85.6296	88.8223	86.2367	80.9181	82.2628
CNAG_05524	734.861	180.011	735.553	906.372	523.845	311.672	321.669	445.806	716.709	882.284	889.285	807.534	636.459	654.565	623.599	689.248	712.744	758.449	620.639	619.092	588.987	550.227	627.546	691.852
CNAG_05525	16323.4	26753.2	93661.8	59146.9	77935.3	63380	63776.9	75082.8	78690.3	70194.7	56785.5	61633.4	64628.6	67294.8	64003.3	45682.6	79468.9	76825.1	69015.8	66573.6	61898.8	61815.8	60618	64722.9
CNAG_05526	202.653	193.682	73.0043	83.0948	149.356	230.991	165.58	223.432	185.586	220.571	171.373	165.544	175.494	166.942	172.829	190.626	179.21	168.22	180.365	186.023	184.544	186.534	194.548	216.204
CNAG_05527	840.123	2008.6	1384.33	971.57	1074.05	1779.41	1758.1	1384.01	1279.62	1066.25	1046.76	1148.31	1090.4	1135.59	998.567	984.64	791.597	784.704	905.523	1049.21	952.038	940.167	1032.14	930.203
CNAG_05528	37.3825	25.0648	46.833	38.3514	10.9821	5.52611	2.1093	6.35353	2.05067	3.66093	7.41071	5.65274	5.45982	4.71589	8.08556	8.66483	8.19246	3.88948	13.8742	2.95275	2.58706	3.74942	6.88665	5.27326
CNAG_05529	391.281	849.716	375.749	524.178	543.801	809.234	669.569	729.122	638.442	578.637	446.407	434.34	460.846	447.625	517.312	467.102	442.619	401.168	381.457	381.378	369.985	400.92	433.089	446.942
